TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301530,NMGASCO/EPNG (IGCNMLSK) NMGAS LUSK,B,LEA,NM,INT,NM-P,NM-P,645,Y,A,20160601,,Y,NEW MEXICO GAS COMPANY  INC.,825244697,8127,Y,C002112,4447,LUSK INTERCONNECT,,,20240417 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301560,DCP OPER/EPNG (IGRAMARI) GRAMA RIDG,D,EDDY,NM,OTH,NM-P,NM-P,1070,Y,A,20160601,,Y,DCP OPERATING COMPANY  LP,3048753,3368,Y,C011323,301560,EPNG/GRAMA RIDGE RECEIPT,,,20221209 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301592,PEMEX/EPNG (IJUAREZ) JUAREZ DELIVER,D,UNKNOWN,CH,OTH,MX,MX,1630,N,I,,20160601,Y,PEMEX TRANSFORMACION INDUSTRIAL,813035318,1605,N,,,,,,20240806 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301595,KGS/EPNG (IKEYSTOR) UNOCAL KEYSTONE,B,WINKLER,TX,STR,TX-P,TX-P,1230,Y,A,20160601,,Y,KINDER MORGAN KEYSTONE GAS STORAGE LLC,89891472,8008,Y,C001422,47714,EPNG/KGS WINKLER,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301596,LFE/EPNG (ITERRELL) TERRELL PLT DIS,R,TERRELL,TX,PLT,TX-P,TX-P,1415,Y,A,20220406,,Y,LONGFELLOW ENERGY LP,11803072,8918,N,,,,,,20260228 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301620,ATMOS-TX/EPNG (ILONESTR) SWEETIE PE,B,MIDLAND,TX,INT,TX-P,TX-P,1163,Y,A,20160601,,Y,ATMOS PIPELINE-TEXAS  A DIVISION OF ATMOS ENERGY CORPORATION,7927130,4329,Y,C001019,17075470,EPNG SWEETIPECK,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301621,ATMOS-TX/EPNG (ILONEWA) LONESTAR WA,B,REEVES,TX,INT,TX-P,TX-P,1390,Y,A,20160601,,Y,ATMOS PIPELINE-TEXAS  A DIVISION OF ATMOS ENERGY CORPORATION,7927130,4329,Y,C001019,17054701,EPNG WAHA HEADER,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301641,GRMARIST/EPNG (IMCHRNCH) MERCHANT R,B,LEA,NM,STR,NM-P,NM-P,1070,Y,A,20160601,,Y,GRAMA RIDGE STORAGE AND TRANSPORTATION,603725669,7902,N,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301644,SHOREHAM/EPNG (IMESCWOG) MESCALERO,R,LEA,NM,GTH,NM-P,NM-P,665,N,A,20160601,,Y,SHOREHAM PIPELINE COMPANY,154061196,19922,N,,,,,,20190308 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301651,ENBRG TX/EPNG (IML20EST) TRK C TO 2,R,WASHITA,OK,INT,TX-A,TX-A,820,N,A,20160601,,Y,ENBRIDGE  PIPELINES (TEXAS GATHERING),32358744,3657,N,,,,,,20190619 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301653,EFS/EPNG (IMLNCARL) NORTH CARLSBAD,R,LEA,NM,PLT,NM-P,NM-P,645,N,A,20160601,,Y,ENTERPRISE FIELD SERVICES  LLC,135476534,4519,N,,,,,,20260115 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301657,ENTGC/EPNG (IMLWAHA) EPFS WAHA REEV,B,REEVES,TX,PLT,TX-P,TX-P,1388,Y,A,20160601,,Y,ENTERPRISE GC LLC,946306834,1299,N,,,,,,20190722 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301676,NGPL/EPNG (INGPLLEA) NGPL LEA LEA,R,LEA,NM,INT,NM-P,NM-P,1310,Y,A,20160601,,Y,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,6931794,1,Y,C002096,3083,EPNG/NGPL JAL LEA,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301678,NGPL/EPNG (INGPLUSK) NGPL LUSK LEA,D,LEA,NM,INT,NM-P,NM-P,645,Y,A,20160601,,Y,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,6931794,1,Y,C002096,3324,EPNG/NGPL LUSK LEA,,,20181206 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301690,DCP OPER/EPNG EMERGENCY FUEL TO PHI,D,LEA,NM,OTH,N/A,N/A,N/A,N,A,20110101,,Y,DCP OPERATING COMPANY  LP,3048753,3368,Y,C011323,301690,EPNG/EMERGENCY FUEL TO PHILLIPS,,,20220523 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301692,EGT/EPNG (INORAM) NORAM WHEELER,B,WHEELER,TX,INT,TX-A,TX-A,810,Y,A,20160601,,Y,ENABLE GAS TRANSMISSION  LLC,872670161,3019,Y,C000544,3088,EL PASO @ LINE 2 S (DEL),2083,EL PASO @ LINE 2 SOUTH,20201015 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301693,NBAJA/EPNG (INORBAJA) NORTH BAJA DE,D,LA PAZ,AZ,INT,CA-N,CA-N,2500,Y,A,20110101,,Y,NORTH BAJA PIPELINE  LLC,30353283,8077,Y,C000517,336406,EHRENBERG REC,,,20230101 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301701,OASIS/EPNG (IOASISWA) OASIS WAHA PE,B,PECOS,TX,INT,TX-P,TX-P,1390,Y,A,20160601,,Y,OASIS PIPELINE  LP,61286563,4054,Y,C001006,6541A,EL PASO WAHA R/P BD,,,20190501 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301705,TARGAWTX/EPNG (IOWNRNCH) OWENS RANC,B,MIDLAND,TX,PLT,TX-P,TX-P,1145,Y,A,20160601,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,4699,N,,,,,,20180816 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301717,NW P/L/EPNG (IIGNACIO) NPC IGNACIO,R,LA PLATA,CO,INT,NM-S,NM-S,100,Y,A,20240901,,Y,NORTHWEST PIPELINE LLC,67977322,2955,Y,C000640,42521,IGNACIO RECEIPT,42521,IGNACIO DELIVERY,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301780,PGPI/EPNG (IYUCBUTE) YUCCA BUTTE RE,R,TERRELL,TX,GTH,TX-P,TX-P,1415,N,I,,20200801,Y,PIONEER GAS PIPELINE  INC.,15888803,1954,N,,,,,,20241218 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301781,NVAJONAT/EPNG (ISJMNLIN) TOCITO DOM,R,SAN JUAN,NM,GTH,NM-S,NM-S,160,N,A,20250402,,Y,NAVAJO NATION OIL & GAS INC,837600519,8374,N,,,,,,20250403 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301797,NMGASCO/EPNG (IRIOPUER) RIO PUERCO,D,VALENCIA,NM,LDC,NM-N,NM-N,625,Y,A,20160601,,Y,NEW MEXICO GAS COMPANY  INC.,825244697,8127,Y,C002112,9420-N,EPNG RIO PUERCO,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301811,IENOVA/EPNG (ISAMAYUC) GASODUCTOS S,R,EL PASO,TX,OTH,TX-N,TX-N,1625,N,I,,20160601,Y,IENOVA PIPELINES  S. DE R.L. DE C.V.,812442564,8151,N,,,,,,20180518 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301814,ET G&P/EPNG (IJALCPLX) #3 PLT 16 DI,R,LEA,NM,PLT,NM-P,NM-P,1220,Y,A,20140709,,Y,ET GATHERING & PROCESSING LLC,32377308,3862,Y,C012199,301814,EPNG (IJALCPLX) #3 PLT 16 DI,,,20240430 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301839,EFS/EPNG (ISJCMPLX) SAN JUAN CPLX S,R,SAN JUAN,NM,PLT,NM-S,NM-S,120,Y,A,20160601,,Y,ENTERPRISE FIELD SERVICES  LLC,135476534,4519,N,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301849,PEMEX/EPNG (ISPEMEX) GAD DELIVERY (,D,UNKNOWN,CH,OTH,MX,MX,1630,N,I,,20160601,Y,PEMEX TRANSFORMACION INDUSTRIAL,813035318,1605,N,,,,,,20240806 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301881,TRANSCOL/EPNG (ITCOLBLA) TRANSCOLOR,B,SAN JUAN,NM,INT,NM-S,NM-S,120,Y,A,20160601,,Y,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,938939154,19,Y,C000596,36105,EPNG/TRANSCOL BLANCO SAN JUAN,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301908,ETCSPM/EPNG (DWILSDEL) WILSHIRE TOT,D,UPTON,TX,OTH,TX-P,TX-P,1245,Y,A,20240901,,Y,ETC SOUTH PERMIAN MIDSTREAM LLC,,10222,N,,,,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301938,SEG V/EPNG (IUTDOLHD) DOLLARHIDE WI,D,WINKLER,TX,OTH,TX-P,TX-P,1225,Y,A,20160601,,Y,SCOUT ENERGY GROUP V  LP,75471674,10924,N,,,,,,20211030 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301945,ETP/EPNG (IVALEROW) VALERO WAHA PEC,B,PECOS,TX,INT,TX-P,TX-P,1390,Y,A,20160601,,Y,ENTERPRISE TEXAS PIPELINE LLC,615855160,3260,Y,C000924,D533493,EL PASO WAHA RECEIPT,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,301952,ONEOKWES/EPNG (IW40-043) FELMAC YOA,D,YOAKUM,TX,INT,TX-P,TX-P,715,Y,A,20160601,,Y,ONEOK WESTEX TRANSMISSION  L.L.C.,611855602,69,Y,C000586,103710,EPNG FELMAC,,,20220501 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302072,VERSADO/EPNG (IWARSAUD) SAUNDERS PL,B,LEA,NM,PLT,NM-P,NM-P,665,Y,A,20160601,,Y,VERSADO GAS PROCESSORS  L.L.C.,24740917,7715,N,,,,,,20201201 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302075,ONEOKWES/EPNG (IWESTARW) WESTAR WAH,B,PECOS,TX,INT,TX-P,TX-P,1390,Y,A,20160601,,Y,ONEOK WESTEX TRANSMISSION  L.L.C.,611855602,69,Y,C000586,103701,EL PASO WAHA PECOS,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302080,EPNG/EPNG (IWILCOXD) WILLCOX DELIVE,B,COCHISE,AZ,END,AZ-N,AZ-N,1883,Y,A,20160601,,N,,,,,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302082,EPNG/EPNG (IWILCOXR) WILLCOX RECEIP,R,COCHISE,AZ,OTH,AZ-N,AZ-N,1883,N,I,,20160601,N,,,,,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302132,(KEYSTONE) KEYSTONE POOL,B,WINKLER,TX,OTH,TX-P,TX-P,1230,Y,A,20110101,,N,,,,,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302135,EPNG/EPNG (KEYSTPRK) KEYSTONE PARK,B,WINKLER,TX,OTH,TX-P,TX-P,1230,N,I,,20160601,N,,,,,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302136,EPNG/EPNG (KEYTRAN) KEYSTONE TRANSF,B,WINKLER,TX,OTH,TX-P,TX-P,1230,Y,A,20160601,,N,,,,,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302144,LAPLMGEN/MPC (LAPALOMA) PP DEL NORT,D,DEL NORTE,CA,VIR,CA-M,CA-M,3160,Y,A,20160601,,Y,LA PALOMA GENERATING COMPANY  LLC,603622874,8409,N,,,,,,20180517 15:00
