TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47848,JACKALOP/WIC (BKD) BUCKING HORSE DE,D,CONVERSE,WY,END,WIC MB,WIC MB,460,Y,A,20250407,,Y,JACKALOPE GAS GATHERING SERVICES  L.L.C.,57520276,9268,N,,,,,,20250408 09:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47849,JACKALOP/WIC (BKH) BUCKING HORSE RE,R,CONVERSE,WY,PLT,WIC MB,WIC MB,460,Y,A,20201001,,Y,JACKALOPE GAS GATHERING SERVICES  L.L.C.,57520276,9268,N,,,,,,20201019 09:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47968,BHWYGAS/WIC (WAL) WALCOTT JUNCTION,B,CARBON,WY,LDC,WIC ML,WIC ML,433,Y,A,20141024,,Y,BLACK HILLS WYOMING GAS  LLC,117003540,10654,Y,C010420,7771,KM/WIC WALCOTT JUNCTION - DELIVERY,7770,KM/WIC WALCOTT JUNCTION - RECEIPT,20220215 09:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48646,ROARFORK/WIC (SLO) SILO PLANT REC W,R,WELD,CO,PLT,WIC ML,WIC ML,448,Y,A,20221215,,Y,ROARING FORK INTERSTATE GAS TRANSMISSION  LLC,,10998,Y,C011574,48646,(SLO) SILO PLANT,,,20231004 09:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49778,BHWYGAS/WIC (OJK) OTTO-JACK  DEL LA,D,LARAMIE,WY,END,WIC MB,WIC MB,464,Y,A,20170701,,Y,BLACK HILLS WYOMING GAS  LLC,117003540,10654,Y,C010420,49778,BHWYGAS/WIC (OJK) OTTO-JACK  DEL LA,,,20220215 09:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,50156,WESCHBU/WIC (CBR) CHALK BUTTES REC,R,CONVERSE,WY,PLT,WIC MB,WIC MB,440,Y,A,20240901,,Y,WES CHALK BUTTES LLC,80496547,9611,N,,,,,,20250403 09:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,50472,WESCHBU/WIC (CBB) CHALK BUTTES BUYB,D,CONVERSE,WY,PLT,WIC MB,WIC MB,440,Y,A,20240901,,Y,WES CHALK BUTTES LLC,80496547,9611,N,,,,,,20250403 09:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,54065,BHWYGAS/WIC (TFT) TAFT DEL CONVERSE,D,CONVERSE,WY,LDC,WIC MB,WIC MB,440,Y,A,20240901,,Y,BLACK HILLS WYOMING GAS  LLC,117003540,10654,Y,C010420,54065,WIC/BHECASP TAFT,,,20240917 12:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,54880,SSC GPL/WIC (LTD) LONE TREE DELIVER,D,WELD,CO,INT,WIC ML,WIC ML,448,Y,A,20210602,,Y,SOUTHERN STAR CENTRAL GAS PIPELINE  INC.,7906233,2276,Y,C000374,17105,WIC - CHEYENNE HUB,,,20210805 12:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,55370,MGR/WIC WAPITI BUYBACK DEL SWEETWAT,D,SWEETWATER,WY,PLT,WIC ML,WIC ML,412,Y,A,20240901,,Y,MOUNTAIN GAS RESOURCES LLC,877395558,19791,N,,,,,,20240917 12:00
30669048,WYOMING INTERSTATE CO.,C000978,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,56119,BHSC/WIC (MFB) MEDBOW FDBS BH,B,WELD,CO,VIR,MBJ,MBJ,442,Y,A,20221116,,N,,,,,,,,,,20230104 09:00
