TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
79564952,SIERRITA GAS PIPELINE,C004558,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47698,GASDEAGU/SIERRITA SASABE PIMA,D,PIMA,AZ,INT,SML,SML,30,Y,A,20240901,,Y,GASODUCTO DE AGUAPRIETA  S. DE R.L. DE C.V.,812641707,5560,N,,,,,,20240917 12:00
79564952,SIERRITA GAS PIPELINE,C004558,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47699,EPNG/SIERRITA SAN JOAQUIN PIMA,R,PIMA,AZ,INT,SML,SML,10,Y,A,20230418,,Y,EL PASO NATURAL GAS COMPANY  L.L.C.,8001703,1279,Y,C000967,47699,EPNG/SIERRITA (DSNJQUIN) SAN JOAQUI,,,20240217 09:00
