TSP,TSP Prop,TSP Name,TSP FERC CID,Loc,Loc Name,Eff Date,Inact Date,Loc Stat Ind,Loc Type Ind,Dir Flo,Loc Zone,Loc Cnty,Loc St Abbrev,Up/Dn Ind,Up/Dn FERC CID Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,PipelineSegmentCd,MarketArea,OpArea,GathTransInd,ProcessType,EGMFlag,AggAreaCd,Update D/T
006958581,,ANR Pipeline Company,C000623,1388911 ,KELT RANCH DELIVERY     ,,20250919,I,RNG,D,SW-4,WHEELER,TX,Y,N,Apache Corporation,006961551,,,,,SW 1  C,Zone 4,,T,,N,,20250919 13:36
006958581,,ANR Pipeline Company,C000623,1389085 ,STORAGE AREA INJECTION  ,,20250919,I,STR,D,ML-7,OSCEOLA,MI,Y,Y,ANR Storage Company,092454453,,C000624,,,MI 7  E,Zone 7,,T,,N,Northern,20250919 09:49
006958581,,ANR Pipeline Company,C000623,1389086 ,STORAGE AREA WITHDRAWAL ,,20250919,I,STR,R,ML-7,OSCEOLA,MI,Y,Y,ANR Storage Company,092454453,,C000624,,,MI 7  E,Zone 7,,T,,N,Northern,20250919 09:50
006958581,,ANR Pipeline Company,C000623,1389346 ,CARDINAL ETHANOL-LYNNWIN,,20250919,I,IND,D,ML-3,RANDOLPH,IN,Y,N,Ohio Valley Gas Corporation,006940274,,,,,ME 3  B,Zone 3,,T,,N,Lebanon,20250919 09:51
006958581,,ANR Pipeline Company,C000623,1389347 ,PREMIER ETHANOL-PORTLAND,,20250919,I,IND,D,ML-3,JAY,IN,Y,N,Ohio Valley Gas Corporation,006940274,,,,,ME 3  C,Zone 3,,T,,N,,20250919 09:52
006958581,,ANR Pipeline Company,C000623,1389432 ,MENDOTA DELIVERY INT    ,,20250919,I,INT,D,SW-4,ROBERTS,TX,Y,N,PALO DURO PIPELINES (TEXAS GATHERING) L.P.,032358744,,,,,SW 1  B,Zone 4,,T,,N,,20250919 09:53
006958581,,ANR Pipeline Company,C000623,1389630 ,LEBANON/GLEN KARN REC   ,19000101,,A,INT,R,ML-3,DARKE,OH,Y,Y,"Texas Eastern Transmission, LP",007932908,,C000094,,,ME 3  B,Zone 3,,T,,N,Lebanon,20251020 11:24
006958581,,ANR Pipeline Company,C000623,1390725 ,BARRACUDA/ANR           ,19000101,,A,INT,R,SE-1,CAMERON,LA,Y,N,"KINETICA DEEPWATER EXPRESS, LLC",008017117,,,,,SE 1  D,Zone 1,,T,,N,,20251020 11:25
006958581,,ANR Pipeline Company,C000623,139233  ,IPC - GROUP 1           ,19000101,,A,LDC,B,ML-6,ADAMS,IL,Y,N,Ameren Illinois Company,006936017,,,,,MW 6  K,Zone 6,,T,,N,,20250915 22:50
006958581,,ANR Pipeline Company,C000623,139235  ,NIPSCO - GROUP 1        ,19000101,,A,LDC,B,ML-3,ADAMS,IN,Y,N,Northern Indiana Public Service Company LLC,006937585,,,,,ME 3  E,Zone 3,,T,,N,,20250915 22:50
006958581,,ANR Pipeline Company,C000623,139236  ,OHIO VAL-GRP 1          ,19000101,,A,LDC,B,ML-3,ADAMS,IN,Y,N,Ohio Valley Gas Corporation,006940274,,,,,ME 3  C,Zone 3,,T,,N,,20250915 22:50
006958581,,ANR Pipeline Company,C000623,139237  ,COMM NATL-GRP 1         ,19000101,,A,LDC,B,ML-3,ADAMS,IN,Y,N,"COMMUNITY NATURAL GAS CO., INC.",007814049,,,,,ME 3  A,Zone 3,,T,,N,,20250915 22:50
