TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421042,ELIZ NG/TGP EVANGELINE SALES EVANGE,D,EVANGELINE,LA,LDC,ZL,ZL,823,Y,A,20150710,,Y,ELIZABETH NATURAL GAS  INC.,5608732,6119,N,,,,,,20160616 12:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421043,PINE PRA/TGP PINE PRAIRIE NORTH RAP,B,RAPIDES,LA,STR,ZL,ZL,823,Y,A,20100101,,Y,PINE PRAIRIE ENERGY CENTER  LLC,187408526,4773,Y,C001058,TENNESSEE 800L,TENNESSEE 800L,,,20160607 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421046,STAGEPS/TGP STA 319 OWEGO BRADFORD,B,BRADFORD,PA,INT,Z4,Z4,319,Y,A,20100101,,Y,STAGECOACH PIPELINE & STORAGE COMPANY LLC,32573971,6678,Y,C001683,,TENNESSEE,,,20220322 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421049,TGP/TGP GRAND CHENIER PLANT CAMERON,D,CAMERON,LA,INT,ZL,ZL,905,Y,I,,20190901,N,,,,,,,,,,20190911 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421051,TGP/TGP PORT SULPHUR LIQUIDS: DIP 5,D,PLAQUEMINES,LA,INT,ZL,ZL,527,Y,A,20100101,,N,,,,,,,,,,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421052,CNTRPT/TGP SKINNER: DIP 20M-141 HAR,D,HARRIS,TX,LDC,Z0,Z0,117,Y,A,20251009,,Y,CENTERPOINT ENERGY RESOURCES CORP.,6948210,5569,N,,,,,,20251014 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421053,GRAYSON/TGP GRAYSON KY 2 : DIP GRAY,D,CARTER,KY,LDC,Z2,Z2,111,Y,A,20100101,,Y,CITY OF GRAYSON  KY,72669898,6469,N,,,,,,20250807 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421054,CPTENTEX/TGP BRIDGELAND: DIP 20N-10,D,HARRIS,TX,LDC,Z0,Z0,117,Y,A,20251009,,Y,CENTERPOINT ENERGY ENTEX,46700779,6543,N,,,,,,20251014 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421055,TRES PAL/TGP TRES PALACIOS STORAGE:,B,WHARTON,TX,STR,Z0,Z0,109,Y,A,20100101,,Y,TRES PALACIOS GAS STORAGE LLC,791204600,4776,Y,C001337,421055,TGP,,,20160523 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421056,ACADIAN/TGP INDIAN BAYOU: DIP 510B-,D,VERMILION,LA,INT,ZL,ZL,515,Y,A,20220406,,Y,ACADIAN GAS PIPELINE SYSTEM,135481971,17883,Y,C000932,021056,TENN INDIAN BAYOU,,,20220407 12:00
