TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800893,PEPL/CPG (SRC) SOUTH RATTLESNAKE CR,B,KIOWA,KS,INT,CP ML,CP ML,645,Y,A,20141101,,Y,PANHANDLE EASTERN PIPE LINE COMPANY  LP,45256641,3086,Y,C000250,CHYPL,SOUTH RATTLESNAKE CREEK - CHEYENNE,,,20200827 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,892022,MIGC/WIC (AMS) ANTELOPE CONVERSE,R,CONVERSE,WY,PLT,WIC MB,WIC MB,440,Y,A,20230223,,Y,MIGC LLC,72305824,8239,Y,C001294,257,WIC ANTELOPE,,,20230223 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,892153,KGS/CPG (CSL) COSSELL LAKE KIOWA,D,KIOWA,KS,LDC,CP ML,CP ML,640,Y,A,20241011,,Y,KANSAS GAS SERVICE  A DIVISION OF ONE GAS  INC.,79254828,9178,Y,C002475,385638,CP COSSELL LAKE RECEIPT,,,20241011 12:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,892156,SSC GPL/CPG (SDM) SAND DUNE KIOWA,D,KIOWA,KS,INT,CP ML,CP ML,633,Y,A,20241011,,Y,SOUTHERN STAR CENTRAL GAS PIPELINE  INC.,7906233,2276,Y,C000374,16813,CHEYENNE PLAINS SAND DUNE,,,20241101 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,892158,NGPL/CPG (FMS) FORD FORD,D,FORD,KS,INT,FORD,FORD,632,Y,A,20250407,,Y,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,6931794,1,Y,C002096,41543,CPG/NGPL FORD,,,20250408 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,892228,OWN RR/CPG (WML) WINDMILL RECEIPT Y,R,YUMA,CO,GTH,CP ML,CP ML,620,Y,I,,20240901,Y,OWN RESOURCES ROCKIES LLC,45000005,10405,N,,,,,,20240918 12:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,893001,OWN RR/CPG (ARI) ARIKAREE RECEIPT Y,R,YUMA,CO,GTH,CP ML,CP ML,620,Y,A,20240419,,Y,OWN RESOURCES ROCKIES LLC,45000005,10405,N,,,,,,20240422 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,893002,OWN RR/CPG (ADL) ADLER CREEK YUMA,R,YUMA,CO,GTH,CP ML,CP ML,620,Y,A,20250407,,Y,FOUNDATION ENERGY MANAGEMENT  L.L.C.,791378586,8805,N,,,,,,20250408 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896002,TPC/WIC (DUL) DULLKNIFE METER STATI,D,WELD,CO,INT,WIC ML,WIC ML,450,Y,A,20220331,,Y,TRAILBLAZER PIPELINE COMPANY LLC,13665749,24,Y,C000229,5001,WIC/TPC DULL KNIFE WELD,,,20220401 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896017,MGR/WIC (WAP) WAPITI SWEETWATER,R,SWEETWATER,WY,PLT,WIC ML,WIC ML,412,N,I,,20221019,Y,MOUNTAIN GAS RESOURCES LLC,877395558,19791,N,,,,,,20221118 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896018,PSCC/WIC (LTW) LITTLE WOLF WELD,D,WELD,CO,INT,WIC ML,WIC ML,450,Y,A,20240901,,Y,PUBLIC SERVICE COMPANY OF COLORADO,6915953,26349,Y,C000821,LTW,WIC LITTLE WOLF,,,20240917 12:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896021,TALLGRAS/WIC (RKP) ROCKPORT WELD,D,WELD,CO,INT,WIC ML,WIC ML,450,Y,A,20221215,,Y,TALLGRASS INTERSTATE GAS TRANSMISSION  LLC,828257431,18,Y,C000597,9663,WIC/TIGT ROCKPORT WELD,,,20221216 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896026,PSCC/WIC (OWL) OWL CREEK WELD,D,WELD,CO,INT,WIC ML,WIC ML,443,Y,A,20230203,,Y,PUBLIC SERVICE COMPANY OF COLORADO,6915953,26349,Y,C000821,OWL,WIC OWL CREEK,,,20230203 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896029,THUNCRK/WIC (TCR) THUNDER CREEK CON,R,CONVERSE,WY,PLT,WIC MB,WIC MB,440,Y,A,20230418,,Y,THUNDER CREEK GAS SERVICES  L.L.C.,69546708,3726,N,,,,,,20230418 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896030,THUNCRK/CIG (NBR) NATURAL BRIDGE CO,R,CONVERSE,WY,PLT,,,434,N,I,,20250402,Y,THUNDER CREEK GAS SERVICES  L.L.C.,69546708,3726,N,,,,,,20250402 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896031,FUGG/WIC (MBW) MEDICINE BOW CONVERS,R,CONVERSE,WY,GTH,MBW,MBW,470,Y,A,20230223,,Y,FORT UNION GAS GATHERING  L.L.C.,82501219,2982,N,,,,,,20231101 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896032,FUGG/CIG (NPT) NORTH PLATTE CONVERS,R,CONVERSE,WY,GTH,,,434,N,I,,20230223,Y,FORT UNION GAS GATHERING  L.L.C.,82501219,2982,N,,,,,,20231101 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896043,LOST CRK/WIC (LCW) LOST CREEK WIC S,R,SWEETWATER,WY,GTH,WIC ML,WIC ML,416,N,I,,20240901,Y,LOST CREEK GATHERING COMPANY  L.L.C.,124640967,4568,N,,,,,,20240917 12:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896054,WAMSUTT/WIC (CRE) CRESTON CARBON,R,CARBON,WY,PLT,WIC ML,WIC ML,428,Y,A,20221215,,Y,WAMSUTTER LLC,931124309,4733,N,,,,,,20221216 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896060,TALLGRAS/WIC (CTW) COTTONWOOD INTER,R,CONVERSE,WY,INT,WIC MB,WIC MB,440,Y,A,20230418,,Y,TALLGRASS INTERSTATE GAS TRANSMISSION  LLC,828257431,18,Y,C000597,42438,WIC/TIGT COTTONWOOD DEL. CONVERSE,,,20230418 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896062,PARACHUT/WIC (RBL) RIO BLANCO RIO B,R,RIO BLANCO,CO,PLT,WIC PC,WIC PC,422,Y,A,20230418,,Y,PARACHUTE PIPELINE LLC,831279497,8278,N,,,,,,20230418 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896080,NW P/L/WIC (SLD) SILVER DOME DELIVE,D,UINTAH,UT,INT,WIC KL,WIC KL,404,Y,A,20240901,,Y,NORTHWEST PIPELINE LLC,67977322,2955,Y,C000640,711,SILVER DOME METER STATION,,,20240917 12:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896084,REX/WIC (STB) SITTING BULL DELIVERY,D,WELD,CO,INT,WIC ML,WIC ML,450,Y,A,20200210,,Y,ROCKIES EXPRESS PIPELINE LLC,784256161,955,Y,C000594,42722,WIC/REX SITTING BULL WELD,,,20200827 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896107,ANDEAVOR/WIC (BZD) BRONZE DOME RECE,R,UINTAH,UT,PLT,WIC KL,WIC KL,402,Y,A,20241011,,Y,ANDEAVOR FIELD SERVICES LLC,79610667,9354,N,,,,,,20241011 12:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,896114,MW OVR/WIC (TML) THREEMILE DELIVERY,D,SWEETWATER,WY,INT,WIC ML,WIC ML,418,Y,A,20221215,,Y,MOUNTAINWEST OVERTHRUST PIPELINE  LLC,843758483,3045,Y,C001087,10031,WIC WAMSUTTER (REC),,,20221216 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,941002,MW OVR/RUBY (TPZ) TOPAZ RIDGE RECEI,D,LINCOLN,WY,INT,OT,OT,936,Y,A,20201201,,Y,MOUNTAINWEST OVERTHRUST PIPELINE  LLC,843758483,3045,Y,C001087,10030,RUBY TOPAZ DELIVERY,,,20220419 09:00
