TSP,TSP Prop,TSP Name,TSP FERC CID,Loc,Loc Name,Eff Date,Inact Date,Loc Stat Ind,Loc Type Ind,Dir Flo,Loc Zone,Loc Cnty,Loc St Abbrev,Up/Dn Ind,Up/Dn FERC CID Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,PipelineSegmentCd,MarketArea,OpArea,GathTransInd,ProcessType,EGMFlag,AggAreaCd,Update D/T
21632583,,NBPL,C000626,294556,North Hayden PAL,20011001,20210930,I,VIR,R,,Lake,IN,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,344426,Lakota PAL,20020801,20210930,I,VIR,R,,Kossuth,IA,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,355835,Jackson Creek PAL,20021203,20210930,I,VIR,R,,Will,IL,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,367828,Martin County PAL,20030601,20210930,I,VIR,R,,Martin,MN,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,369767,Brandt PAL,20031101,20210930,I,VIR,R,,Deuel,SD,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,378208,Yale PAL,20031117,20210930,I,VIR,R,,Hancock,IA,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,378209,Trimont PAL,20031117,20210930,I,VIR,R,,Martin,MN,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,378210,Manning PAL,20031117,20210930,I,VIR,R,,Dunn,ND,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,394159,Slayton PAL,20041101,20210930,I,VIR,R,,Murray,MN,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,429682,Ackley PAL,20050128,20210930,I,VIR,R,,Hardin,IA,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,463062,Zuma PAL,20051001,20210930,I,VIR,R,,Rock Island,IL,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,464808,Groton PAL,20060331,20210930,I,VIR,R,,Spink,SD,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,472507,Elwood PAL,20060511,20210930,I,VIR,R,,Will,IL,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,473826,Noel PAL,20060501,20210930,I,VIR,R,,WIll,IL,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,694497,Rutland PAL,20080313,20210930,I,VIR,R,,Martin,MN,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,694500,Davis PAL,20070825,20210930,I,VIR,R,,Brown,SD,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,702630,Edmunds PAL,20080501,20210930,I,VIR,R,,Edmunds,SD,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,702633,Fraser PAL,20080401,20210930,I,VIR,R,,Martin,MN,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,702636,Torrence PAL,20071217,20210930,I,VIR,R,,Kankakee,IL,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,716222,McGowan-Horizon PAL,20181031,20210930,I,VIR,R,,Grundy,IL,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,768095,Lanark PAL,20100430,20210930,I,VIR,R,,Roosevelt,MT,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,768105,Charbonneau PAL,20081224,20210930,I,VIR,R,,McKenzie,ND,N,,,,,,,,,,,,,,,20210818 22:27
21632583,,NBPL,C000626,769474,Des Plaines PAL,20090305,20210930,I,VIR,R,,Will,IL,N,,,,,,,,,,,,,,,20210818 22:27
