TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,44600,EMP-EOIT/MEP EAST POOL BRYAN,R,BRYAN,OK,INT,ENOGEX,ENOGEX,10,N,A,20090601,,Y,ENABLE OKLAHOMA INTRASTATE TRANSMISSION  LLC,7205412,5963,Y,C000960,E-TRANSFER,EAST TRANSFER,,,20200601 09:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,44601,EMP-EOIT/MEP WAYNOKA PLANT BRYAN,R,BRYAN,OK,INT,ENOGEX,ENOGEX,10,Y,A,20090601,,Y,ENABLE OKLAHOMA INTRASTATE TRANSMISSION  LLC,7205412,5963,Y,C000960,33430,WAYNOKA PLANT,,,20160401 10:22
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,44602,NGPL/MEP ATLANTA CASS,D,CASS,TX,INT,ZONE 1,ZONE 1,120,Y,A,20090401,,Y,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,6931794,1,Y,C002096,44602,NGPL/MEP ATLANTA CASS,,,20210601 09:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,44603,POOLING - ZONE 1,B,MADISON,LA,PPT,ZONE 1,ZONE 1,150,Y,A,20090428,,N,,,,,,,,,,20160401 10:22
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,44604,POOLING - ZONE 2,B,CHOCTAW,AL,PPT,ZONE 2,ZONE 2,210,Y,A,20090801,,N,,,,,,,,,,20160401 10:22
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,44606,MARKWEST/MEP BENNINGTON BRYAN,R,BRYAN,OK,INT,ZONE 1,ZONE 1,100,Y,A,20200210,,Y,MARKWEST PIONEER  L.L.C.,830730599,4861,Y,C001461,892267,BENNINGTON/MIDCONTINENT EXPRESS,021-0042,BENNINGTON MEP 2,20200211 15:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,44988,MEP/MEP ZONE BOUNDARY TRANSFER POIN,B,MADISON,LA,VIR,ZONE 2,ZONE 2,200,N,A,20090709,,N,,,,,,,,,,20160401 10:22
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,45015,LEAF/MEP JASPER,B,JASPER,MS,STR,ZONE 2,ZONE 2,210,Y,A,20110301,,Y,LEAF RIVER ENERGY CENTER LLC,806804410,4970,Y,C002311,412789,LEAF/TGP JASPER COUNTY,,,20241216 15:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,46939,ENTERGY/MEP AR PERRYVILLE OUACHITA,D,OUACHITA,LA,EGN,ZONE 1,ZONE 1,140,Y,A,20251009,,Y,ENTERGY ARKANSAS  LLC,116917701,5477,N,,,,,,20251014 09:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,46940,ENTRGYLA/MEP GS PERRYVILLE OUACHITA,D,OUACHITA,LA,EGN,ZONE 1,ZONE 1,140,Y,A,20251009,,Y,ENTERGY LOUISIANA  LLC,80021872,6544,N,,,,,,20251014 09:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47565,REGENCY/MEP SHARON CLAIBORNE,D,CLAIBORNE,LA,INT,ZONE 1,ZONE 1,130,Y,A,20251009,,Y,REGENCY INTRASTATE GAS LP,133237508,5226,Y,C000370,,REGENCY/MEP SHARON CLAIBORNE,,,20251014 09:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47607,EMP-EOIT/MEP ROSE VALLEY BRYAN,R,BRYAN,OK,INT,ENOGEX,ENOGEX,10,Y,A,20140501,,Y,ENABLE OKLAHOMA INTRASTATE TRANSMISSION  LLC,7205412,5963,Y,C000960,36638,ROSE VALLEY PLANT RECEIPT,,,20160401 10:22
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49058,SABAL TR/MEP TRANSCO LEASE,D,CHOCTAW,AL,VIR,ZONE 2,ZONE 2,210,Y,A,20170613,,N,,,,,,,,,,20170713 12:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49583,MEP/TGP PILLAR MADISON,D,MADISON,LA,INT,ZONE 1,ZONE 1,150,Y,A,20251009,,Y,MIDCONTINENT EXPRESS PIPELINE LLC,808150895,4706,Y,C000235,49583,MEP/TGP PILLAR MADISON,,,20251014 09:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,50502,MIDSHIP/MEP BENNINGTON BRYAN,R,BRYAN,OK,INT,ZONE 1,ZONE 1,100,Y,A,20220225,,Y,MIDSHIP PIPELINE COMPANY  LLC,73394164,10239,Y,C008884,50502,MIDSHIP/MEP BENNINGTON BRYAN,,,20220225 09:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,54664,LOWMAN/MEP PINEVIEW CHOCTAW,D,CHOCTAW,AL,INT,ZONE 2,ZONE 2,210,Y,A,20220801,,Y,NEXTERA ENERGY PIPELINE HOLDINGS (LOWMAN)  INC.,117380909,10695,Y,C010491,54664,LOWMAN/MEP PINEVIEW CHOCTAW,,,20220809 12:00
808150895,MIDCONTINENT EXPRESS PIPELINE,C000235,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,56863,SNG/MEP SYLVARENA #2 SMITH,D,SMITH,MS,INT,ZONE 2,ZONE 2,210,Y,A,20240101,,Y,SOUTHERN NATURAL GAS COMPANY  L.L.C.,6900518,3705,Y,C000021,56863,SNG/MEP SYLVARENA #2 SMITH,,,20250102 12:01
