TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,513000,PROVDNCE/SNG UDP CORINNE-ROUNDTREE,R,MONROE,MS,GTH,ZN 1,ZN 1,60,N,I,,20160429,Y,PROVIDENCE OPERATING  LLC,809908569,9361,N,,,,,,20200306 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600028,SNG/SNG BOUNDARY-SOUTH-ZN 0 TO ZN 1,D,WASHINGTON,LA,OTH,ZN 1,ZN 0,365,N,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600033,ET G&P/SNG ENABLE BIENVILLE,R,BIENVILLE,LA,INT,ZN 0,ZN 0,10,Y,A,20250407,,Y,ET GATHERING & PROCESSING LLC,32377308,3862,Y,C012199,822106,SONAT MAGNOLIA,,,20250408 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600052,ATMOS-MS/SNG DURANT HOLMES,D,HOLMES,MS,LDC,ZN 1,ZN 1,50,Y,A,20130101,,Y,ATMOS ENERGY CORPORATION - MISS DIVISION,6964415,6522,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600053,CALERA/SNG CALERA #1 SHELBY,D,SHELBY,AL,LDC,ZN 2,ZN 2,120,N,A,20130101,,Y,CALERA  CITY OF,872809272,7186,N,,,,,,20180301 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600054,CALERA/SNG CALERA #2 SHELBY,D,SHELBY,AL,LDC,ZN 2,ZN 2,120,N,A,20130101,,Y,CALERA  CITY OF,872809272,7186,N,,,,,,20180301 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600056,WILTON/SNG SHELB,D,SHELBY,AL,LDC,ZN 2,ZN 2,120,Y,A,20130101,,Y,WILTON  TOWN OF,87634176,6972,N,,,,,,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600057,SPIREAL/SNG PLANT MILLER JEFFERSON,D,JEFFERSON,AL,EGN,ZN 2,ZN 2,120,Y,A,20161012,,Y,SPIRE ALABAMA INC.,6900104,6994,N,,,,,,20211217 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600058,WEST JEF/SNG WEST JEFFERSON,D,JEFFERSON,AL,LDC,ZN 2,ZN 2,120,Y,A,20130101,,Y,WEST JEFFERSON  TOWN OF,968754994,7176,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600059,SUMITON/SNG JEFF,D,JEFFERSON,AL,LDC,ZN 2,ZN 2,120,Y,A,20130101,,Y,CITY OF SUMITON,627491012,7168,N,,,,,,20250910 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600060,LUPEACH/SNG COLUMBUS #2 HARRIS,D,HARRIS,GA,LDC,ZN 2,ZN 2,480,Y,A,20250407,,Y,LIBERTY UTILITIES (PEACH STATE NATURAL GAS) CORP.,78591904,9197,N,,600060,LIBERTY COLUMBUS #2 HARRIS,,,20250408 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600063,LUPEACH/SNG COLUMBUS #3 HARRIS,D,HARRIS,GA,LDC,ZN 2,ZN 2,480,Y,A,20130101,,Y,LIBERTY UTILITIES (PEACH STATE NATURAL GAS) CORP.,78591904,9197,N,,600063,LIBERTY COLUMBUS #3 HARRIS,,,20250620 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600064,WEST PT/SNG WEST POINT  GA TROUP,D,TROUP,GA,LDC,ZN 2,ZN 2,460,Y,A,20130101,,Y,WEST POINT  CITY OF,73466575,7122,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600066,LAGRANGE/SNG LAGRANGE #2 TROUP,D,TROUP,GA,LDC,ZN 2,ZN 2,460,Y,A,20130101,,Y,LAGRANGE  CITY OF,78105012,7020,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600067,TALLAPOO/SNG TALLAPOOSA HARALSON,D,HARALSON,GA,LDC,ZN 2,ZN 2,150,Y,A,20130101,,Y,TALLAPOOSA  CITY OF,47915913,7088,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600068,TRION/SNG LAFAYETTE FLOYD,D,FLOYD,GA,LDC,ZN 3,ZN 3,170,Y,A,20160406,,Y,TRION  TOWN OF,26582130,7197,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600069,AGL/SNG FARM TAPS GORDON,D,GORDON,GA,LDC,ZN 3,ZN 3,180,Y,A,20130101,,Y,ATLANTA GAS LIGHT COMPANY,6924708,19577,Y,C002381,907000,AGL SYSTEMWIDE FARM TAPS,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600076,SPIREAL/SNG PHENIX CITY AREA RUSSEL,D,RUSSELL,AL,LDC,ZN 2,ZN 2,460,Y,A,20130101,,Y,SPIRE ALABAMA INC.,6900104,6994,N,,,,,,20171013 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600077,AGL/SNG DALLAS #2 COBB,D,COBB,GA,LDC,ZN 3,ZN 3,515,Y,A,20211006,,Y,ATLANTA GAS LIGHT COMPANY,6924708,19577,Y,C002381,909800,AGL/SNG DALLAS #2,,,20211007 12:00
